"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"860Z200US60201","ZCTA5 60201","90545","9240",
"860Z200US60202","ZCTA5 60202","98989","8351",
"860Z200US60203","ZCTA5 60203","170224","28977",
"860Z200US60208","ZCTA5 60208","-","**",
"860Z200US60301","ZCTA5 60301","99167","15985",
"860Z200US60302","ZCTA5 60302","100680","7426",
"860Z200US60304","ZCTA5 60304","136178","6849",
"860Z200US60305","ZCTA5 60305","146786","32540",
"860Z200US60401","ZCTA5 60401","97569","16191",
"860Z200US60402","ZCTA5 60402","77718","6163",
"860Z200US60403","ZCTA5 60403","73074","2613",
"860Z200US60404","ZCTA5 60404","122171","14551",
"860Z200US60406","ZCTA5 60406","56557","7595",
"860Z200US60407","ZCTA5 60407","89792","19359",
"860Z200US60408","ZCTA5 60408","95174","25717",
"860Z200US60409","ZCTA5 60409","55369","7429",
"860Z200US60410","ZCTA5 60410","118976","8348",
"860Z200US60411","ZCTA5 60411","62073","4893",
"860Z200US60415","ZCTA5 60415","68964","9579",
"860Z200US60416","ZCTA5 60416","75219","9715",
"860Z200US60417","ZCTA5 60417","91952","12888",
"860Z200US60418","ZCTA5 60418","75752","11750",
"860Z200US60419","ZCTA5 60419","57887","5078",
"860Z200US60420","ZCTA5 60420","71157","6661",
"860Z200US60421","ZCTA5 60421","103083","18680",
"860Z200US60422","ZCTA5 60422","134477","27332",
"860Z200US60423","ZCTA5 60423","136730","6179",
"860Z200US60424","ZCTA5 60424","83250","11237",
"860Z200US60425","ZCTA5 60425","77174","18489",
"860Z200US60426","ZCTA5 60426","42196","5733",
"860Z200US60428","ZCTA5 60428","60000","15047",
"860Z200US60429","ZCTA5 60429","66988","16067",
"860Z200US60430","ZCTA5 60430","96629","10461",
"860Z200US60431","ZCTA5 60431","122870","5802",
"860Z200US60432","ZCTA5 60432","64917","4053",
"860Z200US60433","ZCTA5 60433","66515","6175",
"860Z200US60435","ZCTA5 60435","76369","4611",
"860Z200US60436","ZCTA5 60436","62961","6748",
"860Z200US60437","ZCTA5 60437","58750","31223",
"860Z200US60438","ZCTA5 60438","75681","6484",
"860Z200US60439","ZCTA5 60439","121724","17131",
"860Z200US60440","ZCTA5 60440","93494","4833",
"860Z200US60441","ZCTA5 60441","103374","3068",
"860Z200US60442","ZCTA5 60442","127986","7885",
"860Z200US60443","ZCTA5 60443","92136","9198",
"860Z200US60444","ZCTA5 60444","87614","17266",
"860Z200US60445","ZCTA5 60445","70634","14178",
"860Z200US60446","ZCTA5 60446","106258","6884",
"860Z200US60447","ZCTA5 60447","108210","8715",
"860Z200US60448","ZCTA5 60448","120761","9835",
"860Z200US60449","ZCTA5 60449","104904","36894",
"860Z200US60450","ZCTA5 60450","81777","8196",
"860Z200US60451","ZCTA5 60451","137404","5557",
"860Z200US60452","ZCTA5 60452","93076","8025",
"860Z200US60453","ZCTA5 60453","83911","4762",
"860Z200US60455","ZCTA5 60455","66745","8253",
"860Z200US60456","ZCTA5 60456","61101","9619",
"860Z200US60457","ZCTA5 60457","76786","14540",
"860Z200US60458","ZCTA5 60458","60758","13871",
"860Z200US60459","ZCTA5 60459","80116","9695",
"860Z200US60460","ZCTA5 60460","91154","12480",
"860Z200US60461","ZCTA5 60461","124417","27837",
"860Z200US60462","ZCTA5 60462","96526","6865",
"860Z200US60463","ZCTA5 60463","107977","10357",
"860Z200US60464","ZCTA5 60464","126087","15223",
"860Z200US60465","ZCTA5 60465","83533","7909",
"860Z200US60466","ZCTA5 60466","61654","4370",
"860Z200US60467","ZCTA5 60467","114812","12960",
"860Z200US60468","ZCTA5 60468","104625","15274",
"860Z200US60469","ZCTA5 60469","73676","11870",
"860Z200US60470","ZCTA5 60470","85000","18819",
"860Z200US60471","ZCTA5 60471","64494","8632",
"860Z200US60472","ZCTA5 60472","40668","19309",
"860Z200US60473","ZCTA5 60473","85659","5703",
"860Z200US60474","ZCTA5 60474","85500","10733",
"860Z200US60475","ZCTA5 60475","67487","6202",
"860Z200US60476","ZCTA5 60476","59647","13707",
"860Z200US60477","ZCTA5 60477","94927","5340",
"860Z200US60478","ZCTA5 60478","74826","10113",
"860Z200US60479","ZCTA5 60479","105000","46775",
"860Z200US60480","ZCTA5 60480","98917","13302",
"860Z200US60481","ZCTA5 60481","79042","8247",
"860Z200US60482","ZCTA5 60482","55709","8911",
"860Z200US60484","ZCTA5 60484","73266","12470",
"860Z200US60487","ZCTA5 60487","131793","9553",
"860Z200US60490","ZCTA5 60490","150531","10250",
"860Z200US60491","ZCTA5 60491","138571","7440",
"860Z200US60501","ZCTA5 60501","63244","8303",
"860Z200US60502","ZCTA5 60502","156904","4092",
"860Z200US60503","ZCTA5 60503","136726","15247",
"860Z200US60504","ZCTA5 60504","98008","10017",
"860Z200US60505","ZCTA5 60505","73284","5782",
"860Z200US60506","ZCTA5 60506","79517","5681",
"860Z200US60510","ZCTA5 60510","121622","6713",
"860Z200US60511","ZCTA5 60511","158625","48723",
"860Z200US60512","ZCTA5 60512","96895","39575",
"860Z200US60513","ZCTA5 60513","110338","10945",
"860Z200US60514","ZCTA5 60514","118716","28092",
"860Z200US60515","ZCTA5 60515","123197","11529",
"860Z200US60516","ZCTA5 60516","115480","10352",
"860Z200US60517","ZCTA5 60517","99024","7259",
"860Z200US60518","ZCTA5 60518","69980","12984",
"860Z200US60519","ZCTA5 60519","136250","123609",
"860Z200US60520","ZCTA5 60520","98958","24778",
"860Z200US60521","ZCTA5 60521","249200","22408",
"860Z200US60523","ZCTA5 60523","118194","36814",
"860Z200US60525","ZCTA5 60525","116918","8030",
"860Z200US60526","ZCTA5 60526","120308","7872",
"860Z200US60527","ZCTA5 60527","106543","11290",
"860Z200US60530","ZCTA5 60530","96250","39053",
"860Z200US60531","ZCTA5 60531","79808","16079",
"860Z200US60532","ZCTA5 60532","102085","3588",
"860Z200US60534","ZCTA5 60534","70890","12593",
"860Z200US60536","ZCTA5 60536","115625","49901",
"860Z200US60537","ZCTA5 60537","81825","14259",
"860Z200US60538","ZCTA5 60538","97131","4303",
"860Z200US60539","ZCTA5 60539","-","**",
"860Z200US60540","ZCTA5 60540","157102","10396",
"860Z200US60541","ZCTA5 60541","118100","19318",
"860Z200US60542","ZCTA5 60542","114831","9681",
"860Z200US60543","ZCTA5 60543","119371","7321",
"860Z200US60544","ZCTA5 60544","108304","8431",
"860Z200US60545","ZCTA5 60545","86756","10685",
"860Z200US60546","ZCTA5 60546","113533","13209",
"860Z200US60548","ZCTA5 60548","82957","4866",
"860Z200US60549","ZCTA5 60549","108417","35638",
"860Z200US60550","ZCTA5 60550","81574","12248",
"860Z200US60551","ZCTA5 60551","86786","16933",
"860Z200US60552","ZCTA5 60552","113411","19251",
"860Z200US60553","ZCTA5 60553","109375","24085",
"860Z200US60554","ZCTA5 60554","122734","12474",
"860Z200US60555","ZCTA5 60555","101859","7067",
"860Z200US60556","ZCTA5 60556","100186","10429",
"860Z200US60557","ZCTA5 60557","-","**",
"860Z200US60558","ZCTA5 60558","230255","28792",
"860Z200US60559","ZCTA5 60559","90963","4701",
"860Z200US60560","ZCTA5 60560","110326","4026",
"860Z200US60561","ZCTA5 60561","112549","8505",
"860Z200US60563","ZCTA5 60563","109783","8062",
"860Z200US60564","ZCTA5 60564","181382","8095",
"860Z200US60565","ZCTA5 60565","164447","10799",
"860Z200US60585","ZCTA5 60585","155511","16387",
"860Z200US60586","ZCTA5 60586","131637","8959",
"860Z200US60601","ZCTA5 60601","121458","10903",
"860Z200US60602","ZCTA5 60602","126202","41241",
"860Z200US60603","ZCTA5 60603","133545","39960",
"860Z200US60604","ZCTA5 60604","81658","37179",
"860Z200US60605","ZCTA5 60605","123922","11338",
"860Z200US60606","ZCTA5 60606","128609","59884",
"860Z200US60607","ZCTA5 60607","127732","15437",
"860Z200US60608","ZCTA5 60608","73366","3823",
"860Z200US60609","ZCTA5 60609","58896","4664",
"860Z200US60610","ZCTA5 60610","105226","6708",
"860Z200US60611","ZCTA5 60611","125675","9284",
"860Z200US60612","ZCTA5 60612","60922","6606",
"860Z200US60613","ZCTA5 60613","95572","6037",
"860Z200US60614","ZCTA5 60614","136448","7632",
"860Z200US60615","ZCTA5 60615","63876","3720",
"860Z200US60616","ZCTA5 60616","73819","6912",
"860Z200US60617","ZCTA5 60617","51778","2836",
"860Z200US60618","ZCTA5 60618","106384","3959",
"860Z200US60619","ZCTA5 60619","45206","3727",
"860Z200US60620","ZCTA5 60620","48146","2983",
"860Z200US60621","ZCTA5 60621","31905","5978",
"860Z200US60622","ZCTA5 60622","136277","6641",
"860Z200US60623","ZCTA5 60623","51878","3934",
"860Z200US60624","ZCTA5 60624","34030","4154",
"860Z200US60625","ZCTA5 60625","85703","3131",
"860Z200US60626","ZCTA5 60626","59713","4814",
"860Z200US60628","ZCTA5 60628","54644","5108",
"860Z200US60629","ZCTA5 60629","60826","3200",
"860Z200US60630","ZCTA5 60630","98860","3679",
"860Z200US60631","ZCTA5 60631","115000","11317",
"860Z200US60632","ZCTA5 60632","64809","4266",
"860Z200US60633","ZCTA5 60633","62458","12972",
"860Z200US60634","ZCTA5 60634","88533","4454",
"860Z200US60636","ZCTA5 60636","38807","5087",
"860Z200US60637","ZCTA5 60637","43609","3046",
"860Z200US60638","ZCTA5 60638","91070","7414",
"860Z200US60639","ZCTA5 60639","61089","4152",
"860Z200US60640","ZCTA5 60640","73254","3119",
"860Z200US60641","ZCTA5 60641","83758","4323",
"860Z200US60642","ZCTA5 60642","143175","15490",
"860Z200US60643","ZCTA5 60643","80852","5373",
"860Z200US60644","ZCTA5 60644","40950","3338",
"860Z200US60645","ZCTA5 60645","76045","6517",
"860Z200US60646","ZCTA5 60646","112525","6707",
"860Z200US60647","ZCTA5 60647","107060","3907",
"860Z200US60649","ZCTA5 60649","44175","4965",
"860Z200US60651","ZCTA5 60651","54409","7408",
"860Z200US60652","ZCTA5 60652","80020","7507",
"860Z200US60653","ZCTA5 60653","40666","4501",
"860Z200US60654","ZCTA5 60654","147357","11864",
"860Z200US60655","ZCTA5 60655","114723","5366",
"860Z200US60656","ZCTA5 60656","95766","11238",
"860Z200US60657","ZCTA5 60657","110939","4169",
"860Z200US60659","ZCTA5 60659","68704","7696",
"860Z200US60660","ZCTA5 60660","67479","4170",
"860Z200US60661","ZCTA5 60661","125741","13191",
"860Z200US60706","ZCTA5 60706","84530","7569",
"860Z200US60707","ZCTA5 60707","84799","8828",
"860Z200US60712","ZCTA5 60712","109731","11606",
"860Z200US60714","ZCTA5 60714","75800","8032",
"860Z200US60803","ZCTA5 60803","67014","11117",
"860Z200US60804","ZCTA5 60804","70842","3824",
"860Z200US60805","ZCTA5 60805","95719","9207",
"860Z200US60827","ZCTA5 60827","37217","4075",
"860Z200US60901","ZCTA5 60901","58309","3804",
"860Z200US60910","ZCTA5 60910","77321","21212",
"860Z200US60911","ZCTA5 60911","89792","18551",
"860Z200US60912","ZCTA5 60912","59375","25878",
"860Z200US60913","ZCTA5 60913","87750","16210",
"860Z200US60914","ZCTA5 60914","86223","8609",
"860Z200US60915","ZCTA5 60915","60563","4818",
"860Z200US60917","ZCTA5 60917","75441","21145",
"860Z200US60918","ZCTA5 60918","73500","18955",
"860Z200US60919","ZCTA5 60919","62500","42296",
"860Z200US60920","ZCTA5 60920","111406","8447",
"860Z200US60921","ZCTA5 60921","78333","22844",
"860Z200US60922","ZCTA5 60922","62000","21542",
"860Z200US60924","ZCTA5 60924","78250","15521",
"860Z200US60926","ZCTA5 60926","45313","10988",
"860Z200US60927","ZCTA5 60927","102143","9473",
"860Z200US60928","ZCTA5 60928","55000","9623",
"860Z200US60929","ZCTA5 60929","71667","22367",
"860Z200US60930","ZCTA5 60930","58125","10250",
"860Z200US60931","ZCTA5 60931","53500","9981",
"860Z200US60932","ZCTA5 60932","243544","436",
"860Z200US60933","ZCTA5 60933","51094","2375",
"860Z200US60934","ZCTA5 60934","81500","19453",
"860Z200US60935","ZCTA5 60935","110000","10958",
"860Z200US60936","ZCTA5 60936","51323","4843",
"860Z200US60938","ZCTA5 60938","73244","5673",
"860Z200US60939","ZCTA5 60939","-","**",
"860Z200US60940","ZCTA5 60940","97361","10163",
"860Z200US60941","ZCTA5 60941","85000","28062",
"860Z200US60942","ZCTA5 60942","61083","26687",
"860Z200US60945","ZCTA5 60945","52188","16608",
"860Z200US60946","ZCTA5 60946","74853","30638",
"860Z200US60948","ZCTA5 60948","106250","29320",
"860Z200US60949","ZCTA5 60949","60750","31029",
"860Z200US60950","ZCTA5 60950","89125","15850",
"860Z200US60951","ZCTA5 60951","81250","13603",
"860Z200US60952","ZCTA5 60952","67083","30453",
"860Z200US60953","ZCTA5 60953","59135","6528",
"860Z200US60954","ZCTA5 60954","65906","10714",
"860Z200US60955","ZCTA5 60955","79034","9681",
"860Z200US60956","ZCTA5 60956","51250","32516",
"860Z200US60957","ZCTA5 60957","69014","11801",
"860Z200US60958","ZCTA5 60958","32153","14818",
"860Z200US60959","ZCTA5 60959","54583","32535",
"860Z200US60960","ZCTA5 60960","56518","7460",
"860Z200US60961","ZCTA5 60961","77969","27804",
"860Z200US60962","ZCTA5 60962","61750","27402",
"860Z200US60963","ZCTA5 60963","66250","9518",
"860Z200US60964","ZCTA5 60964","82083","12842",
"860Z200US60966","ZCTA5 60966","46944","14018",
"860Z200US60967","ZCTA5 60967","-","**",
"860Z200US60968","ZCTA5 60968","46250","15877",
"860Z200US60969","ZCTA5 60969","112500","62190",
"860Z200US60970","ZCTA5 60970","46688","11596",
"860Z200US60973","ZCTA5 60973","85250","28589",
"860Z200US60974","ZCTA5 60974","51932","11258",
"860Z200US61001","ZCTA5 61001","77841","11155",
"860Z200US61006","ZCTA5 61006","75938","13570",
"860Z200US61007","ZCTA5 61007","-","**",
"860Z200US61008","ZCTA5 61008","76604","8072",
"860Z200US61010","ZCTA5 61010","93613","11113",
"860Z200US61011","ZCTA5 61011","127273","21939",
"860Z200US61012","ZCTA5 61012","98594","13864",
"860Z200US61013","ZCTA5 61013","67569","8383",
"860Z200US61014","ZCTA5 61014","69329","11029",
"860Z200US61015","ZCTA5 61015","97500","26571",
"860Z200US61016","ZCTA5 61016","84883","17536",
"860Z200US61018","ZCTA5 61018","76471","10128",
"860Z200US61019","ZCTA5 61019","105150","22860",
"860Z200US61020","ZCTA5 61020","105769","15493",
"860Z200US61021","ZCTA5 61021","69127","3592",
"860Z200US61024","ZCTA5 61024","70750","13155",
"860Z200US61025","ZCTA5 61025","70739","8881",
"860Z200US61027","ZCTA5 61027","-","**",
"860Z200US61028","ZCTA5 61028","86053","12791",
"860Z200US61030","ZCTA5 61030","71655","12680",
"860Z200US61031","ZCTA5 61031","75446","18500",
"860Z200US61032","ZCTA5 61032","56593","4150",
"860Z200US61036","ZCTA5 61036","81989","9722",
"860Z200US61037","ZCTA5 61037","70357","44978",
"860Z200US61038","ZCTA5 61038","104875","25953",
"860Z200US61039","ZCTA5 61039","84107","30117",
"860Z200US61041","ZCTA5 61041","45938","9049",
"860Z200US61042","ZCTA5 61042","70833","34290",
"860Z200US61043","ZCTA5 61043","69063","9297",
"860Z200US61044","ZCTA5 61044","82083","64874",
"860Z200US61046","ZCTA5 61046","79398","8227",
"860Z200US61047","ZCTA5 61047","86056","7401",
"860Z200US61048","ZCTA5 61048","82875","11617",
"860Z200US61049","ZCTA5 61049","91607","31634",
"860Z200US61050","ZCTA5 61050","74728","21987",
"860Z200US61051","ZCTA5 61051","59565","11585",
"860Z200US61052","ZCTA5 61052","91797","18549",
"860Z200US61053","ZCTA5 61053","62250","12288",
"860Z200US61054","ZCTA5 61054","47467","14221",
"860Z200US61057","ZCTA5 61057","-","**",
"860Z200US61059","ZCTA5 61059","54113","1062",
"860Z200US61060","ZCTA5 61060","76726","9106",
"860Z200US61061","ZCTA5 61061","87829","5468",
"860Z200US61062","ZCTA5 61062","66667","14576",
"860Z200US61063","ZCTA5 61063","84276","10175",
"860Z200US61064","ZCTA5 61064","75386","9977",
"860Z200US61065","ZCTA5 61065","97386","16504",
"860Z200US61067","ZCTA5 61067","66563","26740",
"860Z200US61068","ZCTA5 61068","73214","7892",
"860Z200US61070","ZCTA5 61070","84167","18601",
"860Z200US61071","ZCTA5 61071","60508","7708",
"860Z200US61072","ZCTA5 61072","104938","18504",
"860Z200US61073","ZCTA5 61073","102064","6750",
"860Z200US61074","ZCTA5 61074","50691","10598",
"860Z200US61075","ZCTA5 61075","75547","9794",
"860Z200US61077","ZCTA5 61077","-","**",
"860Z200US61078","ZCTA5 61078","75769","8833",
"860Z200US61079","ZCTA5 61079","46367","1158",
"860Z200US61080","ZCTA5 61080","76579","12646",
"860Z200US61081","ZCTA5 61081","67586","6117",
"860Z200US61084","ZCTA5 61084","102817","13718",
"860Z200US61085","ZCTA5 61085","59798","8808",
"860Z200US61087","ZCTA5 61087","77321","6828",
"860Z200US61088","ZCTA5 61088","98088","11156",
"860Z200US61089","ZCTA5 61089","66250","28250",
"860Z200US61091","ZCTA5 61091","-","**",
"860Z200US61101","ZCTA5 61101","46163","6481",
"860Z200US61102","ZCTA5 61102","46599","4882",
"860Z200US61103","ZCTA5 61103","51161","5255",
"860Z200US61104","ZCTA5 61104","33772","4398",
"860Z200US61107","ZCTA5 61107","78574","5801",
"860Z200US61108","ZCTA5 61108","64415","5795",
"860Z200US61109","ZCTA5 61109","62973","2774",
"860Z200US61111","ZCTA5 61111","61393","3586",
"860Z200US61112","ZCTA5 61112","40563","29220",
"860Z200US61114","ZCTA5 61114","85568","5587",
"860Z200US61115","ZCTA5 61115","75363","3203",
"860Z200US61201","ZCTA5 61201","59396","5233",
"860Z200US61230","ZCTA5 61230","62344","21580",
"860Z200US61231","ZCTA5 61231","70991","8292",
"860Z200US61232","ZCTA5 61232","73971","20158",
"860Z200US61233","ZCTA5 61233","71667","25391",
"860Z200US61234","ZCTA5 61234","79688","17422",
"860Z200US61235","ZCTA5 61235","61932","16579",
"860Z200US61236","ZCTA5 61236","77813","20840",
"860Z200US61237","ZCTA5 61237","-","**",
"860Z200US61238","ZCTA5 61238","64583","5931",
"860Z200US61239","ZCTA5 61239","32177","9867",
"860Z200US61240","ZCTA5 61240","113220","17954",
"860Z200US61241","ZCTA5 61241","80000","5775",
"860Z200US61242","ZCTA5 61242","104219","29688",
"860Z200US61243","ZCTA5 61243","148309","38019",
"860Z200US61244","ZCTA5 61244","63819","4687",
"860Z200US61250","ZCTA5 61250","84688","26601",
"860Z200US61251","ZCTA5 61251","79464","29838",
"860Z200US61252","ZCTA5 61252","59861","21936",
"860Z200US61254","ZCTA5 61254","92297","10663",
"860Z200US61256","ZCTA5 61256","90406","9044",
"860Z200US61257","ZCTA5 61257","64107","36324",
"860Z200US61258","ZCTA5 61258","44261","21620",
"860Z200US61259","ZCTA5 61259","91458","36549",
"860Z200US61260","ZCTA5 61260","41645","13306",
"860Z200US61261","ZCTA5 61261","64375","11094",
"860Z200US61262","ZCTA5 61262","86250","21397",
"860Z200US61263","ZCTA5 61263","86500","13916",
"860Z200US61264","ZCTA5 61264","78068","16235",
"860Z200US61265","ZCTA5 61265","66933","3701",
"860Z200US61270","ZCTA5 61270","80867","7952",
"860Z200US61272","ZCTA5 61272","64167","12076",
"860Z200US61273","ZCTA5 61273","99032","12842",
"860Z200US61274","ZCTA5 61274","72000","47485",
"860Z200US61275","ZCTA5 61275","108438","10079",
"860Z200US61276","ZCTA5 61276","87750","9817",
"860Z200US61277","ZCTA5 61277","70363","8102",
"860Z200US61278","ZCTA5 61278","69938","28745",
"860Z200US61279","ZCTA5 61279","87656","16801",
"860Z200US61281","ZCTA5 61281","102639","9245",
"860Z200US61282","ZCTA5 61282","64398","15277",
"860Z200US61283","ZCTA5 61283","64063","9816",
"860Z200US61284","ZCTA5 61284","100505","19012",
"860Z200US61285","ZCTA5 61285","68500","8969",
"860Z200US61301","ZCTA5 61301","60328","3190",
"860Z200US61310","ZCTA5 61310","69756","7939",
"860Z200US61311","ZCTA5 61311","-","**",
"860Z200US61312","ZCTA5 61312","80714","24146",
"860Z200US61313","ZCTA5 61313","121979","54924",
"860Z200US61314","ZCTA5 61314","52039","5542",
"860Z200US61315","ZCTA5 61315","56538","4522",
"860Z200US61316","ZCTA5 61316","74375","40512",
"860Z200US61317","ZCTA5 61317","58750","19963",
"860Z200US61318","ZCTA5 61318","63021","14560",
"860Z200US61319","ZCTA5 61319","82589","10890",
"860Z200US61320","ZCTA5 61320","76250","12891",
"860Z200US61321","ZCTA5 61321","80257","25100",
"860Z200US61322","ZCTA5 61322","65795","11917",
"860Z200US61323","ZCTA5 61323","47500","33490",
"860Z200US61324","ZCTA5 61324","-","**",
"860Z200US61325","ZCTA5 61325","87500","19592",
"860Z200US61326","ZCTA5 61326","70880","8689",
"860Z200US61327","ZCTA5 61327","89306","15236",
"860Z200US61328","ZCTA5 61328","-","**",
"860Z200US61329","ZCTA5 61329","67321","9994",
"860Z200US61330","ZCTA5 61330","69005","4107",
"860Z200US61331","ZCTA5 61331","-","**",
"860Z200US61332","ZCTA5 61332","50313","35290",
"860Z200US61333","ZCTA5 61333","69375","25246",
"860Z200US61334","ZCTA5 61334","86250","26100",
"860Z200US61335","ZCTA5 61335","71750","8436",
"860Z200US61336","ZCTA5 61336","92298","2876",
"860Z200US61337","ZCTA5 61337","78571","14043",
